state,year,rate_value
Arkansas,2014,29
Arkansas,2014,36
Arkansas,2014,45
Arkansas,2014,72
Arkansas,2014,118
Arkansas,2014,193
Arkansas,2014,297
Arkansas,2014,507
Arkansas,2014,766
Arkansas,2014,1352
Arkansas,2014,1893
Arkansas,2014,2395
Arkansas,2014,2787
Arkansas,2014,2450
Arkansas,2014,1867
Arkansas,2014,1274
Arkansas,2014,1031
Arkansas,2015,36
Arkansas,2015,20
Arkansas,2015,32
Arkansas,2015,41
Arkansas,2015,72
Arkansas,2015,134
Arkansas,2015,198
Arkansas,2015,318
Arkansas,2015,508
Arkansas,2015,724
Arkansas,2015,1320
Arkansas,2015,2045
Arkansas,2015,2479
Arkansas,2015,2861
Arkansas,2015,2542
Arkansas,2015,1965
Arkansas,2015,1370
Arkansas,2015,1148
Arkansas,2016,28
Arkansas,2016,21
Arkansas,2016,35
Arkansas,2016,43
Arkansas,2016,61
Arkansas,2016,100
Arkansas,2016,204
Arkansas,2016,316
Arkansas,2016,509
Arkansas,2016,769
Arkansas,2016,1311
Arkansas,2016,2001
Arkansas,2016,2473
Arkansas,2016,2936
Arkansas,2016,2532
Arkansas,2016,2008
Arkansas,2016,1322
Arkansas,2016,1213
Arkansas,2017,29
Arkansas,2017,20
Arkansas,2017,33
Arkansas,2017,52
Arkansas,2017,76
Arkansas,2017,130
Arkansas,2017,174
Arkansas,2017,268
Arkansas,2017,475
Arkansas,2017,743
Arkansas,2017,1227
Arkansas,2017,1970
Arkansas,2017,2560
Arkansas,2017,2900
Arkansas,2017,2834
Arkansas,2017,2138
Arkansas,2017,1443
Arkansas,2017,1154
Arkansas,2018,31
Arkansas,2018,23
Arkansas,2018,25
Arkansas,2018,47
Arkansas,2018,67
Arkansas,2018,143
Arkansas,2018,183
Arkansas,2018,273
Arkansas,2018,472
Arkansas,2018,770
Arkansas,2018,1208
Arkansas,2018,2064
Arkansas,2018,2703
Arkansas,2018,3154
Arkansas,2018,2999
Arkansas,2018,2235
Arkansas,2018,1488
Arkansas,2018,1144
Arkansas,2019,24
Arkansas,2019,25
Arkansas,2019,25
Arkansas,2019,50
Arkansas,2019,65
Arkansas,2019,119
Arkansas,2019,191
Arkansas,2019,335
Arkansas,2019,488
Arkansas,2019,796
Arkansas,2019,1182
Arkansas,2019,2043
Arkansas,2019,2710
Arkansas,2019,3150
Arkansas,2019,3246
Arkansas,2019,2437
Arkansas,2019,1550
Arkansas,2019,1185
Arkansas,2020,30
Arkansas,2020,16
Arkansas,2020,31
Arkansas,2020,40
Arkansas,2020,61
Arkansas,2020,88
Arkansas,2020,228
Arkansas,2020,291
Arkansas,2020,419
Arkansas,2020,691
Arkansas,2020,1036
Arkansas,2020,1707
Arkansas,2020,2338
Arkansas,2020,2778
Arkansas,2020,2650
Arkansas,2020,2177
Arkansas,2020,1366
Arkansas,2020,1154
Arkansas,2021,28
Arkansas,2021,25
Arkansas,2021,29
Arkansas,2021,50
Arkansas,2021,55
Arkansas,2021,120
Arkansas,2021,205
Arkansas,2021,286
Arkansas,2021,525
Arkansas,2021,709
Arkansas,2021,1114
Arkansas,2021,1733
Arkansas,2021,2467
Arkansas,2021,2970
Arkansas,2021,3019
Arkansas,2021,2180
Arkansas,2021,1535
Arkansas,2021,1237
Arkansas,2022,31
Arkansas,2022,25
Arkansas,2022,30
Arkansas,2022,38
Arkansas,2022,64
Arkansas,2022,110
Arkansas,2022,205
Arkansas,2022,277
Arkansas,2022,515
Arkansas,2022,706
Arkansas,2022,1067
Arkansas,2022,1738
Arkansas,2022,2479
Arkansas,2022,3036
Arkansas,2022,2961
Arkansas,2022,2347
Arkansas,2022,1579
Arkansas,2022,1138
California,1999,117
California,1999,418
California,1999,327
California,1999,311
California,1999,451
California,1999,702
California,1999,1228
California,1999,2047
California,1999,3503
California,1999,5642
California,1999,7967
California,1999,10844
California,1999,12690
California,1999,14749
California,1999,17817
California,1999,19943
California,1999,19359
California,1999,12584
California,1999,9953
California,2000,89
California,2000,400
California,2000,324
California,2000,310
California,2000,486
California,2000,673
California,2000,1213
California,2000,2022
California,2000,3518
California,2000,5705
California,2000,8195
California,2000,11153
California,2000,13317
California,2000,15096
California,2000,17568
California,2000,19626
California,2000,19056
California,2000,12846
California,2000,10308
California,2001,119
California,2001,428
California,2001,330
California,2001,346
California,2001,517
California,2001,686
California,2001,1203
California,2001,2180
California,2001,3404
California,2001,5956
California,2001,8511
California,2001,11918
California,2001,13923
California,2001,15828
California,2001,18196
California,2001,19702
California,2001,19262
California,2001,13700
California,2001,10865
California,2002,123
California,2002,418
California,2002,313
California,2002,368
California,2002,571
California,2002,788
California,2002,1214
California,2002,2085
California,2002,3390
California,2002,5759
California,2002,8695
California,2002,11960
California,2002,14991
California,2002,16088
California,2002,18073
California,2002,19426
California,2002,19307
California,2002,14281
California,2002,10952
California,2003,111
California,2003,395
California,2003,298
California,2003,343
California,2003,488
California,2003,811
California,2003,1215
California,2003,2091
California,2003,3199
California,2003,5842
California,2003,8851
California,2003,11996
California,2003,15192
California,2003,15991
California,2003,17862
California,2003,18698
California,2003,18472
California,2003,14347
California,2003,11162
California,2004,136
California,2004,471
California,2004,316
California,2004,349
California,2004,584
California,2004,875
California,2004,1225
California,2004,2122
California,2004,3344
California,2004,5857
California,2004,9219
California,2004,12361
California,2004,15558
California,2004,16825
California,2004,18547
California,2004,18658
California,2004,18372
California,2004,15109
California,2004,11572
California,2005,109
California,2005,454
California,2005,288
California,2005,387
California,2005,579
California,2005,902
California,2005,1294
California,2005,2058
California,2005,3417
California,2005,5932
California,2005,9264
California,2005,12603
California,2005,16410
California,2005,17313
California,2005,18323
California,2005,18389
California,2005,18381
California,2005,15389
California,2005,12256
California,2006,120
California,2006,426
California,2006,289
California,2006,370
California,2006,564
California,2006,918
California,2006,1323
California,2006,1932
California,2006,3280
California,2006,5912
California,2006,9442
California,2006,12979
California,2006,17080
California,2006,17731
California,2006,18984
California,2006,18455
California,2006,18148
California,2006,14998
California,2006,12513
California,2007,142
California,2007,476
California,2007,321
California,2007,371
California,2007,578
California,2007,922
California,2007,1396
California,2007,1993
California,2007,3232
California,2007,5858
California,2007,9562
California,2007,13855
California,2007,17310
California,2007,19884
California,2007,20337
California,2007,19165
California,2007,18495
California,2007,15043
California,2007,13043
California,2008,127
California,2008,451
California,2008,339
California,2008,369
California,2008,647
California,2008,987
California,2008,1501
California,2008,2116
California,2008,3484
California,2008,5837
California,2008,9645
California,2008,13951
California,2008,17747
California,2008,20513
California,2008,20998
California,2008,19203
California,2008,18212
California,2008,14978
California,2008,13688
California,2009,121
California,2009,469
California,2009,335
California,2009,357
California,2009,622
California,2009,969
California,2009,1452
California,2009,1965
California,2009,3292
California,2009,5782
California,2009,9828
California,2009,14346
California,2009,17958
California,2009,21254
California,2009,21490
California,2009,19693
California,2009,18133
California,2009,14938
California,2009,14195
California,2010,135
California,2010,497
California,2010,336
California,2010,354
California,2010,609
California,2010,974
California,2010,1531
California,2010,2112
California,2010,3163
California,2010,5596
California,2010,9352
California,2010,14360
California,2010,17883
California,2010,21965
California,2010,22499
California,2010,19761
California,2010,17650
California,2010,14777
California,2010,14655
California,2011,115
California,2011,465
California,2011,326
California,2011,342
California,2011,598
California,2011,1019
California,2011,1472
California,2011,2208
California,2011,3237
California,2011,5777
California,2011,9363
California,2011,14253
California,2011,18248
California,2011,22605
California,2011,23104
California,2011,19964
California,2011,17236
California,2011,14261
California,2011,14174
California,2012,119
California,2012,498
California,2012,305
California,2012,334
California,2012,631
California,2012,1009
California,2012,1562
California,2012,2365
California,2012,3386
California,2012,5821
California,2012,9106
California,2012,14129
California,2012,18501
California,2012,21771
California,2012,24077
California,2012,20396
California,2012,17358
California,2012,13898
California,2012,14098
California,2013,125
California,2013,449
California,2013,345
California,2013,391
California,2013,576
California,2013,1013
California,2013,1536
California,2013,2370
California,2013,3272
California,2013,5728
California,2013,9040
California,2013,13830
California,2013,18659
California,2013,21909
California,2013,24928
California,2013,20823
California,2013,17212
California,2013,14286
California,2013,14707
California,2014,122
California,2014,459
California,2014,353
California,2014,413
California,2014,648
California,2014,1080
California,2014,1635
California,2014,2532
California,2014,3363
California,2014,5633
California,2014,8729
California,2014,14138
California,2014,19154
California,2014,22560
California,2014,25500
California,2014,21288
California,2014,17488
California,2014,13966
California,2014,15095
California,2015,135
California,2015,477
California,2015,375
California,2015,418
California,2015,650
California,2015,1062
California,2015,1708
California,2015,2627
California,2015,3572
California,2015,5723
California,2015,8954
California,2015,14355
California,2015,18959
California,2015,23258
California,2015,26588
California,2015,22274
California,2015,18039
California,2015,14045
California,2015,15105
California,2016,100
California,2016,454
California,2016,334
California,2016,413
California,2016,663
California,2016,1038
California,2016,1765
California,2016,2703
California,2016,3629
California,2016,5544
California,2016,8640
California,2016,13463
California,2016,19114
California,2016,23572
California,2016,27375
California,2016,22804
California,2016,18350
California,2016,13992
California,2016,15452
California,2017,115
California,2017,435
California,2017,331
California,2017,394
California,2017,600
California,2017,991
California,2017,1713
California,2017,2644
California,2017,3818
California,2017,5614
California,2017,9051
California,2017,13350
California,2017,19112
California,2017,24563
California,2017,28219
California,2017,24780
California,2017,19286
California,2017,14320
California,2017,14891
California,2018,128
California,2018,438
California,2018,350
California,2018,411
California,2018,619
California,2018,1027
California,2018,1730
California,2018,2722
California,2018,3956
California,2018,5677
California,2018,8785
California,2018,13100
California,2018,18798
California,2018,24594
California,2018,27819
California,2018,25909
California,2018,20168
California,2018,14812
California,2018,15348
California,2019,100
California,2019,403
California,2019,334
California,2019,388
California,2019,624
California,2019,1031
California,2019,1772
California,2019,2833
California,2019,3950
California,2019,6100
California,2019,8955
California,2019,12893
California,2019,19372
California,2019,25410
California,2019,28954
California,2019,27695
California,2019,21647
California,2019,15422
California,2019,15933
California,2020,101
California,2020,406
California,2020,302
California,2020,388
California,2020,614
California,2020,917
California,2020,1638
California,2020,2590
California,2020,3722
California,2020,5528
California,2020,8025
California,2020,11663
California,2020,17085
California,2020,22502
California,2020,26191
California,2020,25826
California,2020,19922
California,2020,14114
California,2020,14144
California,2021,95
California,2021,355
California,2021,297
California,2021,413
California,2021,626
California,2021,902
California,2021,1710
California,2021,2741
California,2021,3991
California,2021,6198
California,2021,8718
California,2021,13150
California,2021,18146
California,2021,24937
California,2021,29797
California,2021,28871
California,2021,22166
California,2021,15702
California,2021,15657
California,2022,82
California,2022,338
California,2022,260
California,2022,336
California,2022,633
California,2022,874
California,2022,1607
California,2022,2637
California,2022,3852
California,2022,6066
California,2022,8673
California,2022,12732
California,2022,17417
California,2022,23819
California,2022,29650
California,2022,28107
California,2022,23053
California,2022,15813
California,2022,14910
Colorado,1999,41
Colorado,1999,38
Colorado,1999,36
Colorado,1999,69
Colorado,1999,109
Colorado,1999,178
Colorado,1999,278
Colorado,1999,428
Colorado,1999,783
Colorado,1999,1142
Colorado,1999,1417
Colorado,1999,1555
Colorado,1999,1813
Colorado,1999,2163
Colorado,1999,2271
Colorado,1999,1949
Colorado,1999,1330
Colorado,1999,1112
Colorado,2000,40
Colorado,2000,37
Colorado,2000,41
Colorado,2000,79
Colorado,2000,88
Colorado,2000,193
Colorado,2000,267
Colorado,2000,472
Colorado,2000,871
Colorado,2000,1196
Colorado,2000,1579
Colorado,2000,1699
Colorado,2000,1924
Colorado,2000,2212
Colorado,2000,2237
Colorado,2000,1969
Colorado,2000,1372
Colorado,2000,1144
Colorado,2001,39
Colorado,2001,31
Colorado,2001,42
Colorado,2001,73
Colorado,2001,134
Colorado,2001,210
Colorado,2001,295
Colorado,2001,481
Colorado,2001,811
Colorado,2001,1162
Colorado,2001,1737
Colorado,2001,1855
Colorado,2001,2055
Colorado,2001,2241
Colorado,2001,2448
Colorado,2001,2173
Colorado,2001,1477
Colorado,2001,1181
Colorado,2002,52
Colorado,2002,28
Colorado,2002,30
Colorado,2002,84
Colorado,2002,111
Colorado,2002,211
Colorado,2002,306
Colorado,2002,450
Colorado,2002,822
Colorado,2002,1289
Colorado,2002,1677
Colorado,2002,1959
Colorado,2002,2048
Colorado,2002,2272
Colorado,2002,2392
Colorado,2002,2191
Colorado,2002,1576
Colorado,2002,1196
Colorado,2003,16
Colorado,2003,59
Colorado,2003,35
Colorado,2003,52
Colorado,2003,78
Colorado,2003,118
Colorado,2003,171
Colorado,2003,279
Colorado,2003,413
Colorado,2003,823
Colorado,2003,1215
Colorado,2003,1738
Colorado,2003,2068
Colorado,2003,2213
Colorado,2003,2230
Colorado,2003,2337
Colorado,2003,2141
Colorado,2003,1532
Colorado,2003,1253
Colorado,2004,18
Colorado,2004,59
Colorado,2004,31
Colorado,2004,45
Colorado,2004,64
Colorado,2004,123
Colorado,2004,184
Colorado,2004,280
Colorado,2004,456
Colorado,2004,794
Colorado,2004,1334
Colorado,2004,1724
Colorado,2004,2205
Colorado,2004,2226
Colorado,2004,2288
Colorado,2004,2281
Colorado,2004,2162
Colorado,2004,1612
Colorado,2004,1211
Colorado,2005,16
Colorado,2005,72
Colorado,2005,38
Colorado,2005,46
Colorado,2005,68
Colorado,2005,101
Colorado,2005,175
Colorado,2005,278
Colorado,2005,409
Colorado,2005,819
Colorado,2005,1288
Colorado,2005,1854
Colorado,2005,2247
Colorado,2005,2408
Colorado,2005,2329
Colorado,2005,2368
Colorado,2005,2133
Colorado,2005,1698
Colorado,2005,1272
Colorado,2006,16
Colorado,2006,50
Colorado,2006,29
Colorado,2006,38
Colorado,2006,77
Colorado,2006,116
Colorado,2006,194
Colorado,2006,273
Colorado,2006,422
Colorado,2006,771
Colorado,2006,1335
Colorado,2006,1939
Colorado,2006,2404
Colorado,2006,2371
Colorado,2006,2521
Colorado,2006,2338
Colorado,2006,2188
Colorado,2006,1641
Colorado,2006,1308
Colorado,2007,56
Colorado,2007,45
Colorado,2007,41
Colorado,2007,76
Colorado,2007,130
Colorado,2007,187
Colorado,2007,307
Colorado,2007,482
Colorado,2007,807
Colorado,2007,1394
Colorado,2007,1991
Colorado,2007,2482
Colorado,2007,2804
Colorado,2007,2812
Colorado,2007,2470
Colorado,2007,2304
Colorado,2007,1731
Colorado,2007,1390
Colorado,2008,16
Colorado,2008,59
Colorado,2008,42
Colorado,2008,38
Colorado,2008,75
Colorado,2008,132
Colorado,2008,213
Colorado,2008,289
Colorado,2008,486
Colorado,2008,736
Colorado,2008,1386
Colorado,2008,2030
Colorado,2008,2621
Colorado,2008,2850
Colorado,2008,2877
Colorado,2008,2528
Colorado,2008,2209
Colorado,2008,1718
Colorado,2008,1507
Colorado,2009,59
Colorado,2009,40
Colorado,2009,49
Colorado,2009,66
Colorado,2009,117
Colorado,2009,234
Colorado,2009,315
Colorado,2009,508
Colorado,2009,800
Colorado,2009,1417
Colorado,2009,2074
Colorado,2009,2705
Colorado,2009,3147
Colorado,2009,3003
Colorado,2009,2529
Colorado,2009,2209
Colorado,2009,1738
Colorado,2009,1543
Colorado,2010,67
Colorado,2010,37
Colorado,2010,56
Colorado,2010,80
Colorado,2010,139
Colorado,2010,214
Colorado,2010,331
Colorado,2010,481
Colorado,2010,745
Colorado,2010,1342
Colorado,2010,2106
Colorado,2010,2679
Colorado,2010,3019
Colorado,2010,3048
Colorado,2010,2511
Colorado,2010,2240
Colorado,2010,1711
Colorado,2010,1511
Colorado,2011,16
Colorado,2011,66
Colorado,2011,38
Colorado,2011,41
Colorado,2011,71
Colorado,2011,142
Colorado,2011,190
Colorado,2011,359
Colorado,2011,451
Colorado,2011,824
Colorado,2011,1241
Colorado,2011,2047
Colorado,2011,2622
Colorado,2011,3295
Colorado,2011,3153
Colorado,2011,2539
Colorado,2011,2254
Colorado,2011,1817
Colorado,2011,1560
Colorado,2012,22
Colorado,2012,64
Colorado,2012,37
Colorado,2012,49
Colorado,2012,77
Colorado,2012,129
Colorado,2012,243
